"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","False:::"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1718810559076903966"
"StartRawTime","1718810559076903966"
"Index","Date","ClockTime","RawTime","TraceSampID","Axis0.Cmd.Pos:LREAL","Axis0.Cmd.Vel:LREAL","Axis0.Act.Pos:LREAL","Axis0.Cmd.Trq:LREAL"
"1500","2024-06-19","15:22:39.21","1718810559209899249","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1501","2024-06-19","15:22:39.21","1718810559210905369","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1502","2024-06-19","15:22:39.21","1718810559211899434","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1503","2024-06-19","15:22:39.21","1718810559212902861","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1504","2024-06-19","15:22:39.21","1718810559213903529","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1505","2024-06-19","15:22:39.21","1718810559214902043","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1506","2024-06-19","15:22:39.21","1718810559215904116","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1507","2024-06-19","15:22:39.21","1718810559216899573","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1508","2024-06-19","15:22:39.21","1718810559217904234","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1509","2024-06-19","15:22:39.21","1718810559218899254","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1510","2024-06-19","15:22:39.22","1718810559219903939","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1511","2024-06-19","15:22:39.22","1718810559220899418","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1512","2024-06-19","15:22:39.22","1718810559221902464","","2471,8411731719971","0","2471,841344833374","0,40000000000000002"
"1513","2024-06-19","15:22:39.22","1718810559222899413","","2471,8411731719971","0","2471,841344833374","0,40000000000000002"
"1514","2024-06-19","15:22:39.22","1718810559223903946","","2471,8411731719971","0","2471,8413877487183","0,40000000000000002"
"1515","2024-06-19","15:22:39.22","1718810559224904853","","2471,8411731719971","0","2471,8413877487183","0,40000000000000002"
"1516","2024-06-19","15:22:39.22","1718810559225903694","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1517","2024-06-19","15:22:39.22","1718810559226899531","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1518","2024-06-19","15:22:39.22","1718810559227904106","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1519","2024-06-19","15:22:39.22","1718810559228899297","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1520","2024-06-19","15:22:39.23","1718810559229902558","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1521","2024-06-19","15:22:39.23","1718810559230915255","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1522","2024-06-19","15:22:39.23","1718810559231910281","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1523","2024-06-19","15:22:39.23","1718810559232902274","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1524","2024-06-19","15:22:39.23","1718810559233900057","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1525","2024-06-19","15:22:39.23","1718810559234902269","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
